,Value,AssetNum,Cash,bought,sold
2023-10-26 07:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-26 08:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-26 09:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-27 03:45:00+00:00,995179.3868241399,52.39793105868467,30.0,1,0
2023-10-27 04:45:00+00:00,996179.0060069824,52.399509075918346,1.5,0,0
2023-10-27 05:45:00+00:00,998149.3844224698,52.39958782103292,0.07499999999999996,0,0
2023-10-27 06:45:00+00:00,997051.5554018522,52.39959176262388,0.0037500000000000033,0,0
2023-10-27 07:45:00+00:00,998699.5841560584,52.39959195937821,0.00018750000000000017,0,0
2023-10-27 08:45:00+00:00,997523.1519107985,52.39959195937821,0.00018750000000000017,0,0
2023-10-27 09:45:00+00:00,998762.4227386034,52.39959196921531,9.374999999999997e-06,0,0
2023-10-30 03:45:00+00:00,996133.4234455209,0.0,996133.4234455209,0,1
2023-10-30 04:45:00+00:00,996163.4234455209,52.22029418964926,29.999999999883585,1,0
2023-10-30 05:45:00+00:00,997898.6984082744,52.221864146882226,1.499999999994177,0,0
2023-10-30 06:45:00+00:00,998893.5387227754,52.221942566570306,0.07499999999970886,0,0
2023-10-30 07:45:00+00:00,998462.7114466013,52.22194648924659,0.0037499999999854455,0,0
2023-10-30 08:45:00+00:00,999444.5250264949,52.22194668518773,0.00018749999999927245,0,0
2023-10-30 09:45:00+00:00,999990.2035803342,52.221946694979444,9.37499999996365e-06,0,0
2023-10-31 03:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,1
2023-10-31 04:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-10-31 05:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-10-31 06:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-10-31 07:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-10-31 08:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-10-31 09:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-11-01 03:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-11-01 04:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-11-01 05:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-11-01 06:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-11-01 07:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-11-01 08:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-11-01 09:45:00+00:00,997584.1050057127,0.0,997584.1050057127,0,0
2023-11-02 03:45:00+00:00,997614.1050057127,52.16235243516893,30.0,1,0
2023-11-02 04:45:00+00:00,997785.1326511271,52.16392082893052,1.5000000000000036,0,0
2023-11-02 05:45:00+00:00,995247.3375262681,52.16392082893052,1.5000000000000036,0,0
