,Value,AssetNum,Cash,bought,sold
2023-01-13 03:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-13 04:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-13 05:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-13 06:45:00+00:00,1170337.3043198804,65.14355670741115,30.0,1,0
2023-01-13 07:45:00+00:00,1171947.7992771498,65.14522432369264,1.5,0,0
2023-01-13 08:45:00+00:00,1169866.5352547143,65.14530785285183,0.07499999999999996,0,0
2023-01-13 09:45:00+00:00,1169390.9236126167,65.14530785285183,0.07499999999999996,0,0
2023-01-16 03:45:00+00:00,1170837.102302178,65.14531202584772,0.0037500000000000033,0,0
2023-01-16 04:45:00+00:00,1169781.7991421344,65.14531202584772,0.0037500000000000033,0,0
2023-01-16 05:45:00+00:00,1167022.1851208638,0.0,1167022.1851208638,0,1
2023-01-16 06:45:00+00:00,1167022.1851208638,0.0,1167022.1851208638,0,0
2023-01-16 07:45:00+00:00,1167022.1851208638,0.0,1167022.1851208638,0,0
2023-01-16 08:45:00+00:00,1167022.1851208638,0.0,1167022.1851208638,0,0
2023-01-16 09:45:00+00:00,1167022.1851208638,0.0,1167022.1851208638,0,0
2023-01-17 03:45:00+00:00,1167052.1851208638,64.81691982747778,30.0,1,0
2023-01-17 04:45:00+00:00,1165848.1157311823,64.81858776355674,1.5,0,0
2023-01-17 05:45:00+00:00,1167296.860847937,64.8186710568612,0.07499999999999996,0,0
2023-01-17 06:45:00+00:00,1163286.9691252522,0.0,1163286.9691252522,0,1
2023-01-17 07:45:00+00:00,1163316.9691252522,64.66477495901789,29.99999999976717,1,0
2023-01-17 08:45:00+00:00,1167812.6709849038,64.66643618056946,1.4999999999883578,0,0
2023-01-17 09:45:00+00:00,1167670.5303459598,64.66651925176342,0.07499999999941798,0,0
2023-01-18 03:45:00+00:00,1171686.2996811352,64.66652339108747,0.0037499999999709016,0,0
2023-01-18 04:45:00+00:00,1173134.8552529565,64.66652359779812,0.00018749999999854473,0,0
2023-01-18 05:45:00+00:00,1175246.1162163564,64.66652360811509,9.374999999927248e-06,0,0
2023-01-18 06:45:00+00:00,1173458.1878800353,64.66652360811509,9.374999999927248e-06,0,0
2023-01-18 07:45:00+00:00,1173684.5207126637,64.66652360811509,9.374999999927248e-06,0,0
2023-01-18 08:45:00+00:00,1174017.4522678023,64.66652360811509,9.374999999927248e-06,0,0
2023-01-18 09:45:00+00:00,1174589.8520436462,64.66652360863122,4.687499999963624e-07,0,0
2023-01-19 03:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,1
2023-01-19 04:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-19 05:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-19 06:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-19 07:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-19 08:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-19 09:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-20 03:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-20 04:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-20 05:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-20 06:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-20 07:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-20 08:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-20 09:45:00+00:00,1168930.580642793,0.0,1168930.580642793,0,0
2023-01-23 03:45:00+00:00,1168960.580642793,64.40867808256554,30.0,1,0
2023-01-23 04:45:00+00:00,1168037.841271948,64.41033240606893,1.5000000000000036,0,0
2023-01-23 05:45:00+00:00,1166649.7482880251,64.41033240606893,1.5000000000000036,0,0
2023-01-23 06:45:00+00:00,1164990.1165575793,0.0,1164990.1165575793,0,1
2023-01-23 07:45:00+00:00,1164990.1165575793,0.0,1164990.1165575793,0,0
2023-01-23 08:45:00+00:00,1164990.1165575793,0.0,1164990.1165575793,0,0
2023-01-23 09:45:00+00:00,1164990.1165575793,0.0,1164990.1165575793,0,0
2023-01-24 03:45:00+00:00,1164990.1165575793,0.0,1164990.1165575793,0,0
2023-01-24 04:45:00+00:00,1165020.1165575793,64.17175683697091,30.0,1,0
2023-01-24 05:45:00+00:00,1163435.124297891,64.17175683697091,30.0,0,0
2023-01-24 06:45:00+00:00,1163585.9028593653,64.17175683697091,30.0,0,0
2023-01-24 07:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,1
2023-01-24 08:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-24 09:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-25 03:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-25 04:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-25 05:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-25 06:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-25 07:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-25 08:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-25 09:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-27 03:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-27 04:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-27 05:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-27 06:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-27 07:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-27 08:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-27 09:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-30 03:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-30 04:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-30 05:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-30 06:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-30 07:45:00+00:00,1162076.6937300882,0.0,1162076.6937300882,0,0
2023-01-30 08:45:00+00:00,1162106.6937300882,65.8176650277576,30.0,1,0
2023-01-30 09:45:00+00:00,1162848.6424616503,65.81936308489722,1.5,0,0
2023-01-31 03:45:00+00:00,1155966.8724752013,0.0,1155966.8724752013,0,1
2023-01-31 04:45:00+00:00,1155966.8724752013,0.0,1155966.8724752013,0,0
2023-01-31 05:45:00+00:00,1155966.8724752013,0.0,1155966.8724752013,0,0
2023-01-31 06:45:00+00:00,1155996.8724752013,65.50945954821748,30.0,1,0
2023-01-31 07:45:00+00:00,1154725.9633703332,65.50945954821748,30.0,0,0
2023-01-31 08:45:00+00:00,1158566.2921102261,65.51115590105887,1.5,0,0
2023-01-31 09:45:00+00:00,1158405.915958859,65.51124073044907,0.07499999999999996,0,0
2023-02-01 03:45:00+00:00,1165333.7334161042,65.5112449467034,0.0037500000000000033,0,0
2023-02-01 04:45:00+00:00,1166322.927811969,65.51124515733731,0.00018750000000000017,0,0
2023-02-01 05:45:00+00:00,1163017.808722791,65.51124515733731,0.00018750000000000017,0,0
2023-02-01 06:45:00+00:00,1174102.3881837782,65.51124516779923,9.374999999999997e-06,0,0
2023-02-01 07:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,1
2023-02-01 08:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,0
2023-02-01 09:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,0
2023-02-02 03:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,0
2023-02-02 04:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,0
2023-02-02 05:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,0
2023-02-02 06:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,0
2023-02-02 07:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,0
2023-02-02 08:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,0
2023-02-02 09:45:00+00:00,1158759.134625805,0.0,1158759.134625805,0,0
2023-02-03 03:45:00+00:00,1158789.134625805,65.55531826458471,30.0,1,0
2023-02-03 04:45:00+00:00,1155547.3473149827,65.55531826458471,30.0,0,0
2023-02-03 05:45:00+00:00,1158859.3908873443,65.55701537557367,1.5,0,0
2023-02-03 06:45:00+00:00,1160839.3645763139,65.55710008639541,0.07499999999999996,0,0
2023-02-03 07:45:00+00:00,1163494.430879813,65.55710431227111,0.0037500000000000033,0,0
2023-02-03 08:45:00+00:00,1170476.2626765699,65.55710452230454,0.00018750000000000017,0,0
2023-02-03 09:45:00+00:00,1168935.6707296707,65.55710453282005,9.374999999999997e-06,0,0
2023-02-06 03:45:00+00:00,1165191.8351496423,0.0,1165191.8351496423,0,1
2023-02-06 04:45:00+00:00,1165191.8351496423,0.0,1165191.8351496423,0,0
2023-02-06 05:45:00+00:00,1165191.8351496423,0.0,1165191.8351496423,0,0
2023-02-06 06:45:00+00:00,1165191.8351496423,0.0,1165191.8351496423,0,0
